date,store_id,product_id,product_category,quantity_demanded,on_hand_inventory,safety_stock,current_price,base_price,cost_price,gross_margin,margin_percentage,competitor_price,price_elasticity,is_promoted,promotion_discount_pct,days_inventory,stockout_risk
20220323,50,103,Home,40,26,126,16.34,15.09,9.81,6.54,40.0,17.46,0.9578,0,0.0,0.63,1
20220324,50,103,Home,42,87,126,45.13,40.31,27.08,18.05,40.0,49.42,0.944,0,0.0,2.02,1
20220325,50,103,Home,34,30,126,87.16,81.18,52.3,34.86,40.0,94.1,0.9645,0,0.0,0.86,1
20220326,50,103,Home,50,9,126,98.08,99.64,58.85,39.23,40.0,99.99,1.0074,1,33.06,0.18,1
20220327,50,103,Home,58,80,126,47.94,52.19,28.76,19.18,40.0,49.89,1.0423,0,0.0,1.36,1
20220328,50,103,Home,56,73,126,73.23,88.5,43.94,29.29,40.0,80.01,1.0986,0,0.0,1.28,1
20220329,50,103,Home,48,54,126,57.73,54.48,34.64,23.09,40.0,61.45,0.9706,0,0.0,1.1,1
20220330,50,103,Home,52,93,126,78.61,75.14,47.16,31.44,40.0,79.07,0.9771,0,0.0,1.75,1
20220331,50,103,Home,55,74,126,52.27,51.1,31.36,20.91,40.0,49.05,0.9878,0,0.0,1.32,1
20220401,50,103,Home,54,21,126,16.02,19.29,9.61,6.41,40.0,16.52,1.0939,0,0.0,0.38,1
20220402,50,103,Home,52,76,126,41.33,35.82,24.8,16.53,40.0,44.32,0.9298,0,0.0,1.43,1
20220403,50,103,Home,60,17,126,77.52,68.8,46.51,31.01,40.0,72.9,0.9415,0,0.0,0.28,1
20220404,50,103,Home,45,45,126,51.34,43.46,30.81,20.54,40.0,49.51,0.9191,0,0.0,0.98,1
20220405,50,103,Home,86,90,126,59.74,73.09,35.84,23.9,40.0,57.3,1.1052,1,18.33,1.03,1
20220406,50,103,Home,59,55,126,63.93,59.39,38.36,25.57,40.0,59.97,0.9631,0,0.0,0.92,1
20220407,50,103,Home,45,89,126,21.51,21.35,12.91,8.6,40.0,20.48,0.9939,1,16.41,1.93,1
20220408,50,103,Home,42,41,126,94.59,94.39,56.76,37.84,40.0,96.25,0.9984,0,0.0,0.95,1
20220409,50,103,Home,46,20,126,88.29,76.98,52.97,35.32,40.0,79.97,0.9332,0,0.0,0.43,1
20220410,50,103,Home,71,61,126,78.12,89.83,46.87,31.25,40.0,75.85,1.0716,0,0.0,0.85,1
20220411,50,103,Home,55,36,126,39.21,35.51,23.53,15.68,40.0,36.43,0.9504,0,0.0,0.64,1
20220412,50,103,Home,60,81,126,14.2,16.25,8.52,5.68,40.0,14.63,1.066,0,0.0,1.33,1
20220413,50,103,Home,58,81,126,42.2,47.81,25.32,16.88,40.0,42.55,1.0631,0,0.0,1.37,1
20220414,50,103,Home,44,70,126,19.74,16.65,11.85,7.9,40.0,20.93,0.916,0,0.0,1.56,1
20220415,50,103,Home,53,88,126,55.08,51.93,33.05,22.03,40.0,59.68,0.9701,0,0.0,1.63,1
20220416,50,103,Home,71,98,126,66.89,76.51,40.14,26.76,40.0,70.05,1.0687,0,0.0,1.36,1
20220417,50,103,Home,60,45,126,95.15,83.07,57.09,38.06,40.0,89.15,0.9339,0,0.0,0.74,1
20220418,50,103,Home,50,87,126,69.3,61.87,41.58,27.72,40.0,70.05,0.9442,0,0.0,1.71,1
20220419,50,103,Home,56,38,126,25.14,23.3,15.08,10.06,40.0,23.09,0.9609,0,0.0,0.67,1
20220420,50,103,Home,39,28,126,14.17,15.3,8.5,5.67,40.0,14.7,1.0354,0,0.0,0.7,1
20220421,50,103,Home,52,79,126,34.17,32.91,20.5,13.67,40.0,31.17,0.9799,0,0.0,1.49,1
20220422,50,103,Home,49,72,126,18.57,18.09,11.14,7.43,40.0,19.81,0.9845,0,0.0,1.44,1
20220423,50,103,Home,66,11,126,60.94,60.96,36.56,24.37,40.0,58.62,0.9994,0,0.0,0.16,1
20220424,50,103,Home,46,53,126,96.03,89.13,57.62,38.41,40.0,104.85,0.9629,0,0.0,1.13,1
20220425,50,103,Home,61,76,126,46.1,51.59,27.66,18.44,40.0,44.71,1.0567,1,18.57,1.23,1
20220426,50,103,Home,67,72,126,46.33,48.94,27.8,18.53,40.0,47.74,1.0267,0,0.0,1.06,1
20220427,50,103,Home,31,15,126,107.74,97.14,64.65,43.1,40.0,97.11,0.9491,0,0.0,0.47,1
20220428,50,103,Home,35,40,126,94.36,81.66,56.62,37.74,40.0,103.42,0.9298,0,0.0,1.11,1
20220429,50,103,Home,48,83,126,93.15,84.03,55.89,37.26,40.0,94.78,0.9493,0,0.0,1.69,1
20220430,50,103,Home,53,86,126,61.54,51.71,36.93,24.62,40.0,59.6,0.9159,0,0.0,1.59,1
20220501,50,103,Home,48,84,126,84.24,82.55,50.54,33.7,40.0,89.54,0.9893,0,0.0,1.71,1
20220502,50,103,Home,81,69,126,41.44,49.23,24.86,16.58,40.0,41.64,1.0886,0,0.0,0.84,1
20220503,50,103,Home,42,52,126,87.2,88.01,52.32,34.88,40.0,80.99,1.004,0,0.0,1.21,1
20220504,50,103,Home,47,43,126,66.03,71.32,39.62,26.41,40.0,59.66,1.0385,0,0.0,0.9,1
20220505,50,103,Home,43,55,126,74.15,64.63,44.49,29.66,40.0,73.67,0.933,0,0.0,1.25,1
20220506,50,103,Home,61,21,126,63.73,77.74,38.24,25.49,40.0,59.16,1.1036,1,25.35,0.34,1
20220507,50,103,Home,38,42,126,44.23,37.26,26.54,17.69,40.0,43.88,0.9168,0,0.0,1.08,1
20220508,50,103,Home,52,20,126,25.87,29.21,15.52,10.35,40.0,24.15,1.0606,0,0.0,0.38,1
20220509,50,103,Home,73,40,126,75.2,79.46,45.12,30.08,40.0,82.48,1.0272,1,11.13,0.54,1
20220510,50,103,Home,61,60,126,31.29,27.87,18.77,12.52,40.0,29.79,0.9423,1,29.11,0.97,1
20220511,50,103,Home,56,65,126,93.03,87.36,55.82,37.21,40.0,90.14,0.9685,0,0.0,1.14,1
20220512,50,103,Home,62,73,126,91.13,81.32,54.68,36.45,40.0,96.68,0.9441,0,0.0,1.16,1
20220513,50,103,Home,41,98,126,13.9,15.94,8.34,5.56,40.0,13.06,1.0674,0,0.0,2.33,1
20220514,50,103,Home,66,84,126,17.6,15.9,10.56,7.04,40.0,17.84,0.9479,0,0.0,1.25,1
20220515,50,103,Home,48,88,126,28.68,30.55,17.21,11.47,40.0,26.11,1.0303,0,0.0,1.8,1
20220516,50,103,Home,31,86,126,25.91,21.82,15.54,10.36,40.0,25.86,0.916,0,0.0,2.69,1
20220517,50,103,Home,68,33,126,30.12,28.9,18.07,12.05,40.0,27.88,0.978,0,0.0,0.48,1
20220518,50,103,Home,46,93,126,64.25,60.83,38.55,25.7,40.0,63.93,0.9723,0,0.0,1.98,1
20220519,50,103,Home,52,32,126,61.37,66.7,36.82,24.55,40.0,60.21,1.0417,0,0.0,0.6,1
20220520,50,103,Home,65,36,126,84.49,76.35,50.7,33.8,40.0,86.98,0.95,0,0.0,0.55,1
20220521,50,103,Home,59,99,126,89.53,80.33,53.72,35.81,40.0,92.03,0.9467,0,0.0,1.65,1
20220522,50,103,Home,32,65,126,34.09,31.27,20.45,13.64,40.0,33.69,0.9563,1,25.66,1.97,1
20220523,50,103,Home,52,30,126,53.21,59.67,31.92,21.28,40.0,58.41,1.058,0,0.0,0.57,1
20220524,50,103,Home,61,10,126,38.36,36.81,23.02,15.35,40.0,35.28,0.9783,0,0.0,0.16,1
20220525,50,103,Home,67,19,126,72.82,74.03,43.69,29.13,40.0,66.94,1.0076,0,0.0,0.28,1
20220526,50,103,Home,52,84,126,34.23,31.51,20.54,13.69,40.0,37.57,0.958,0,0.0,1.58,1
20220527,50,103,Home,60,18,126,71.06,59.87,42.63,28.42,40.0,74.66,0.9172,0,0.0,0.3,1
20220528,50,103,Home,52,23,126,25.07,21.36,15.04,10.03,40.0,24.59,0.9212,0,0.0,0.43,1
20220529,50,103,Home,34,22,126,51.94,48.93,31.16,20.78,40.0,51.24,0.9697,0,0.0,0.63,1
20220530,50,103,Home,34,37,126,101.6,92.26,60.96,40.64,40.0,108.29,0.9524,0,0.0,1.06,1
20220531,50,103,Home,43,76,126,32.64,39.79,19.58,13.05,40.0,34.78,1.1025,0,0.0,1.73,1
20220601,50,103,Home,41,46,126,99.84,84.07,59.9,39.94,40.0,91.83,0.9172,0,0.0,1.1,1
20220602,50,103,Home,49,58,126,60.93,59.94,36.56,24.37,40.0,65.15,0.991,0,0.0,1.16,1
20220603,50,103,Home,35,16,126,70.51,73.21,42.31,28.21,40.0,68.81,1.0182,1,19.43,0.44,1
20220604,50,103,Home,47,61,126,54.08,49.12,32.45,21.63,40.0,52.09,0.9521,0,0.0,1.27,1
20220605,50,103,Home,40,86,126,77.37,74.36,46.42,30.95,40.0,76.37,0.9797,0,0.0,2.1,1
20220606,50,103,Home,49,19,126,90.21,88.18,54.13,36.08,40.0,98.95,0.9881,0,0.0,0.38,1
20220607,50,103,Home,55,53,126,77.32,84.42,46.39,30.93,40.0,81.88,1.0442,0,0.0,0.95,1
20220608,50,103,Home,43,56,126,81.22,92.94,48.73,32.49,40.0,84.61,1.069,0,0.0,1.27,1
20220609,50,103,Home,58,47,126,103.26,94.42,61.96,41.3,40.0,94.43,0.9558,0,0.0,0.8,1
20220610,50,103,Home,59,25,126,71.04,86.84,42.63,28.42,40.0,72.4,1.1048,0,0.0,0.42,1
20220611,50,103,Home,34,46,126,36.11,38.07,21.67,14.45,40.0,35.39,1.0254,1,22.79,1.31,1
20220612,50,103,Home,34,98,126,26.81,31.2,16.09,10.72,40.0,24.22,1.0767,0,0.0,2.8,1
20220613,50,103,Home,32,9,126,40.4,35.36,24.24,16.16,40.0,40.23,0.9344,0,0.0,0.27,1
20220614,50,103,Home,55,42,126,68.28,62.04,40.97,27.31,40.0,64.19,0.9525,0,0.0,0.75,1
20220615,50,103,Home,52,28,126,37.39,34.0,22.43,14.96,40.0,38.55,0.9523,0,0.0,0.53,1
20220616,50,103,Home,45,7,126,64.91,59.91,38.95,25.96,40.0,60.2,0.9599,0,0.0,0.15,1
20220617,50,103,Home,36,12,126,67.38,60.39,40.43,26.95,40.0,68.19,0.946,0,0.0,0.32,1
20220618,50,103,Home,39,42,126,60.52,58.15,36.31,24.21,40.0,58.14,0.9794,0,0.0,1.05,1
20220619,50,103,Home,46,56,126,54.07,63.93,32.44,21.63,40.0,57.47,1.0863,1,10.82,1.19,1
20220620,50,103,Home,45,14,126,18.77,20.12,11.26,7.51,40.0,19.38,1.0326,1,25.05,0.3,1
20220621,50,103,Home,64,55,126,93.2,87.32,55.92,37.28,40.0,99.93,0.9674,0,0.0,0.85,1
20220622,50,103,Home,48,82,126,93.23,92.78,55.94,37.29,40.0,87.07,0.997,0,0.0,1.67,1
20220623,50,103,Home,51,66,126,111.72,95.56,67.03,44.69,40.0,105.17,0.9244,0,0.0,1.27,1
20220624,50,103,Home,35,53,126,29.17,29.27,17.5,11.67,40.0,27.95,1.0,0,0.0,1.47,1
20220625,50,103,Home,41,54,126,31.41,38.03,18.84,12.56,40.0,28.59,1.0987,0,0.0,1.29,1
20220626,50,103,Home,31,99,126,34.76,29.9,20.86,13.91,40.0,34.1,0.9261,0,0.0,3.09,1
20220627,50,103,Home,60,95,126,71.08,63.08,42.65,28.43,40.0,75.99,0.9414,1,23.23,1.56,1
20220628,50,103,Home,36,37,126,14.16,15.48,8.5,5.67,40.0,15.14,1.0417,0,0.0,1.0,1
20220629,50,103,Home,20,9,126,86.36,73.77,51.81,34.54,40.0,84.48,0.9237,0,0.0,0.43,1
20220630,50,103,Home,54,50,126,60.92,71.5,36.55,24.37,40.0,58.56,1.0824,0,0.0,0.91,1
20220701,50,103,Home,51,83,126,32.07,33.36,19.24,12.83,40.0,35.19,1.0184,0,0.0,1.6,1
20220702,50,103,Home,40,69,126,56.81,54.46,34.09,22.72,40.0,59.56,0.9782,1,38.27,1.68,1
20220703,50,103,Home,39,43,126,102.5,86.48,61.5,41.0,40.0,110.32,0.9181,0,0.0,1.07,1
20220704,50,103,Home,47,63,126,93.11,78.93,55.86,37.24,40.0,97.54,0.9202,0,0.0,1.31,1
20220705,50,103,Home,35,31,126,27.71,26.58,16.62,11.08,40.0,29.96,0.9778,1,25.33,0.86,1
20220706,50,103,Home,34,12,126,43.35,47.0,26.01,17.34,40.0,42.09,1.04,0,0.0,0.34,1
20220707,50,103,Home,47,33,126,78.03,67.18,46.82,31.21,40.0,79.68,0.9273,0,0.0,0.69,1
20220708,50,103,Home,46,33,126,65.48,61.02,39.29,26.19,40.0,67.28,0.9647,0,0.0,0.7,1
20220709,50,103,Home,47,42,126,81.65,84.48,48.99,32.66,40.0,81.75,1.0165,0,0.0,0.88,1
20220710,50,103,Home,42,9,126,27.09,26.23,16.26,10.84,40.0,24.67,0.9822,1,31.43,0.21,1
20220711,50,103,Home,40,41,126,98.44,90.61,59.07,39.38,40.0,91.15,0.9589,0,0.0,1.0,1
20220712,50,103,Home,33,90,126,77.94,89.71,46.76,31.18,40.0,84.96,1.0722,0,0.0,2.65,1
20220713,50,103,Home,44,57,126,46.99,51.48,28.19,18.8,40.0,45.31,1.0456,0,0.0,1.27,1
20220714,50,103,Home,44,6,126,15.5,18.41,9.3,6.2,40.0,14.68,1.0864,0,0.0,0.13,1
20220715,50,103,Home,36,40,126,79.51,66.58,47.71,31.81,40.0,84.68,0.9145,1,20.1,1.08,1
20220716,50,103,Home,36,40,126,47.06,47.97,28.23,18.82,40.0,44.15,1.0085,0,0.0,1.08,1
20220717,50,103,Home,59,62,126,53.13,50.01,31.88,21.25,40.0,57.02,0.9693,0,0.0,1.03,1
20220718,50,103,Home,42,25,126,19.63,19.83,11.78,7.85,40.0,19.3,1.0027,0,0.0,0.58,1
20220719,50,103,Home,52,68,126,33.22,38.64,19.93,13.29,40.0,36.01,1.0768,0,0.0,1.28,1
20220720,50,103,Home,34,63,126,84.78,76.15,50.87,33.91,40.0,89.98,0.9472,0,0.0,1.8,1
20220721,50,103,Home,51,75,126,66.19,75.3,39.71,26.48,40.0,63.51,1.0658,0,0.0,1.44,1
20220722,50,103,Home,36,95,126,96.06,83.31,57.64,38.43,40.0,96.07,0.9308,0,0.0,2.57,1
20220723,50,103,Home,33,59,126,49.43,48.23,29.66,19.77,40.0,48.43,0.9868,0,0.0,1.74,1
20220724,50,103,Home,47,81,126,62.67,55.36,37.6,25.07,40.0,68.06,0.9391,0,0.0,1.69,1
20220725,50,103,Home,37,64,126,79.09,67.84,47.46,31.64,40.0,79.98,0.9256,0,0.0,1.68,1
20220726,50,103,Home,37,85,126,70.73,72.72,42.44,28.29,40.0,64.01,1.0132,1,24.31,2.24,1
20220727,50,103,Home,35,98,126,90.39,83.0,54.23,36.16,40.0,81.46,0.9577,0,0.0,2.72,1
20220728,50,103,Home,43,41,126,20.38,22.54,12.23,8.15,40.0,20.11,1.0493,1,31.53,0.93,1
20220729,50,103,Home,35,83,126,78.14,68.15,46.89,31.26,40.0,71.09,0.9333,0,0.0,2.31,1
20220730,50,103,Home,32,70,126,39.38,38.08,23.63,15.75,40.0,40.25,0.982,1,21.23,2.12,1
20220731,50,103,Home,34,69,126,79.27,67.32,47.56,31.71,40.0,73.03,0.921,0,0.0,1.97,1
20220801,50,103,Home,41,87,126,21.65,22.27,12.99,8.66,40.0,23.35,1.0119,0,0.0,2.07,1
20220802,50,103,Home,33,82,126,16.51,15.88,9.91,6.6,40.0,15.26,0.9777,0,0.0,2.41,1
20220803,50,103,Home,46,25,126,26.47,29.1,15.88,10.59,40.0,25.84,1.0466,1,10.41,0.53,1
20220804,50,103,Home,40,59,126,67.19,68.65,40.31,26.87,40.0,69.6,1.0101,0,0.0,1.44,1
20220805,50,103,Home,49,21,126,91.33,99.96,54.8,36.53,40.0,91.69,1.0456,0,0.0,0.42,1
20220806,50,103,Home,40,63,126,21.19,24.71,12.72,8.48,40.0,21.59,1.0772,0,0.0,1.54,1
20220807,50,103,Home,47,56,126,69.22,58.55,41.53,27.69,40.0,64.0,0.9191,0,0.0,1.17,1
20220808,50,103,Home,35,54,126,106.34,96.41,63.8,42.53,40.0,112.75,0.9517,0,0.0,1.5,1
20220809,50,103,Home,35,49,126,71.9,63.86,43.14,28.76,40.0,76.45,0.9417,0,0.0,1.36,1
20220810,50,103,Home,33,17,126,50.42,46.29,30.25,20.17,40.0,45.5,0.9572,0,0.0,0.5,1
20220811,50,103,Home,33,16,126,37.91,39.56,22.75,15.16,40.0,35.18,1.0202,0,0.0,0.47,1
20220812,50,103,Home,33,91,126,66.98,79.09,40.19,26.79,40.0,60.61,1.0858,0,0.0,2.68,1
20220813,50,103,Home,26,44,126,74.62,65.55,44.77,29.85,40.0,68.33,0.9367,0,0.0,1.63,1
20220814,50,103,Home,24,27,126,37.87,40.24,22.72,15.15,40.0,35.17,1.0295,0,0.0,1.08,1
20220815,50,103,Home,32,95,126,39.82,44.79,23.89,15.93,40.0,39.42,1.0593,0,0.0,2.88,1
20220816,50,103,Home,29,30,126,82.25,87.04,49.35,32.9,40.0,86.87,1.0281,1,15.48,1.0,1
20220817,50,103,Home,38,87,126,28.16,28.6,16.9,11.26,40.0,28.54,1.006,0,0.0,2.23,1
20220818,50,103,Home,28,93,126,89.06,95.97,53.44,35.62,40.0,89.55,1.0375,1,20.87,3.21,1
20220819,50,103,Home,38,21,126,97.6,97.55,58.56,39.04,40.0,95.13,0.9992,1,27.91,0.54,1
20220820,50,103,Home,30,80,126,89.38,88.48,53.63,35.75,40.0,85.94,0.9944,1,33.73,2.58,1
20220821,50,103,Home,25,84,126,23.33,22.67,14.0,9.33,40.0,21.86,0.9837,0,0.0,3.23,1
20220822,50,103,Home,26,48,126,109.94,93.61,65.96,43.98,40.0,118.73,0.9223,0,0.0,1.78,1
20220823,50,103,Home,29,15,126,35.29,38.4,21.17,14.11,40.0,36.6,1.0417,0,0.0,0.5,1
20220824,50,103,Home,33,78,126,19.98,21.91,11.99,7.99,40.0,20.22,1.0448,0,0.0,2.29,1
20220825,50,103,Home,30,56,126,42.27,42.19,25.36,16.91,40.0,40.49,0.998,1,36.12,1.81,1
20220826,50,103,Home,36,51,126,84.77,82.91,50.86,33.91,40.0,87.94,0.9884,0,0.0,1.38,1
20220827,50,103,Home,42,67,126,72.9,71.13,43.74,29.16,40.0,74.69,0.9871,0,0.0,1.56,1
20220828,50,103,Home,22,97,126,92.43,85.79,55.46,36.97,40.0,93.57,0.9629,1,27.91,4.22,1
20220829,50,103,Home,29,68,126,74.45,86.34,44.67,29.78,40.0,69.17,1.0762,0,0.0,2.27,1
20220830,50,103,Home,31,11,126,100.52,97.99,60.31,40.21,40.0,98.04,0.9868,0,0.0,0.34,1
20220831,50,103,Home,22,99,126,22.22,19.07,13.33,8.89,40.0,21.22,0.9243,0,0.0,4.3,1
20220901,50,103,Home,29,69,126,31.96,27.36,19.18,12.78,40.0,34.48,0.9238,0,0.0,2.3,1
20220902,50,103,Home,35,88,126,30.2,30.51,18.12,12.08,40.0,29.51,1.0034,0,0.0,2.44,1
20220903,50,103,Home,44,68,126,49.04,59.11,29.42,19.61,40.0,48.46,1.0969,0,0.0,1.51,1
20220904,50,103,Home,32,85,126,55.78,60.21,33.47,22.31,40.0,60.09,1.038,0,0.0,2.58,1
20220905,50,103,Home,24,35,126,44.07,42.2,26.44,17.63,40.0,45.99,0.9775,0,0.0,1.4,1
20220906,50,103,Home,30,14,126,74.17,78.35,44.5,29.67,40.0,71.78,1.0271,0,0.0,0.45,1
20220907,50,103,Home,17,81,126,35.03,33.03,21.02,14.01,40.0,35.23,0.9696,0,0.0,4.5,1
20220908,50,103,Home,25,42,126,15.96,18.38,9.58,6.38,40.0,14.57,1.0699,0,0.0,1.62,1
20220909,50,103,Home,43,68,126,44.21,45.85,26.52,17.68,40.0,41.33,1.0172,0,0.0,1.55,1
20220910,50,103,Home,25,80,126,79.15,75.54,47.49,31.66,40.0,77.37,0.9763,0,0.0,3.08,1
20220911,50,103,Home,35,43,126,81.48,82.3,48.89,32.59,40.0,79.83,1.0044,0,0.0,1.19,1
20220912,50,103,Home,29,68,126,92.81,90.2,55.69,37.13,40.0,84.23,0.9853,1,28.13,2.27,1
20220913,50,103,Home,23,28,126,18.41,21.55,11.05,7.36,40.0,20.03,1.0789,0,0.0,1.17,1
20220914,50,103,Home,37,90,126,24.89,29.77,14.94,9.96,40.0,27.23,1.0914,1,13.32,2.37,1
20220915,50,103,Home,36,84,126,18.76,19.65,11.26,7.51,40.0,18.97,1.0205,0,0.0,2.27,1
20220916,50,103,Home,32,15,126,57.63,56.25,34.58,23.05,40.0,60.75,0.9871,1,33.84,0.45,1
20220917,50,103,Home,30,63,126,19.23,23.69,11.54,7.69,40.0,19.45,1.1069,0,0.0,2.03,1
20220918,50,103,Home,28,98,126,53.99,54.64,32.39,21.6,40.0,52.02,1.005,0,0.0,3.38,1
20220919,50,103,Home,17,91,126,31.91,37.13,19.14,12.76,40.0,29.95,1.077,0,0.0,5.06,1
20220920,50,103,Home,29,77,126,25.0,22.47,15.0,10.0,40.0,23.63,0.9461,0,0.0,2.57,1
20220921,50,103,Home,31,92,126,100.18,84.3,60.11,40.07,40.0,98.1,0.9169,0,0.0,2.88,1
20220922,50,103,Home,31,16,126,80.48,75.35,48.29,32.19,40.0,88.22,0.9671,0,0.0,0.5,1
20220923,50,103,Home,25,26,126,98.06,97.07,58.83,39.22,40.0,101.72,0.9944,0,0.0,1.0,1
20220924,50,103,Home,37,10,126,60.68,71.74,36.41,24.27,40.0,62.43,1.0864,0,0.0,0.26,1
20220925,50,103,Home,26,92,126,45.63,46.78,27.38,18.25,40.0,47.91,1.0115,0,0.0,3.41,1
20220926,50,103,Home,32,10,126,29.83,33.08,17.9,11.93,40.0,28.44,1.0513,0,0.0,0.3,1
20220927,50,103,Home,29,98,126,90.82,98.8,54.49,36.33,40.0,84.77,1.0425,0,0.0,3.27,1
20220928,50,103,Home,23,65,126,17.63,20.23,10.58,7.05,40.0,16.27,1.0683,0,0.0,2.71,1
20220929,50,103,Home,43,66,126,83.96,85.34,50.38,33.59,40.0,90.18,1.0076,0,0.0,1.5,1
20220930,50,103,Home,26,99,126,94.46,88.06,56.68,37.78,40.0,101.31,0.965,0,0.0,3.67,1
20221001,50,103,Home,30,47,126,84.65,85.43,50.79,33.86,40.0,91.76,1.004,0,0.0,1.52,1
20221002,50,103,Home,29,26,126,41.74,44.82,25.04,16.7,40.0,44.45,1.035,0,0.0,0.87,1
20221003,50,103,Home,20,18,126,22.32,26.15,13.39,8.93,40.0,22.75,1.08,0,0.0,0.86,1
20221004,50,103,Home,24,35,126,73.11,67.07,43.87,29.25,40.0,75.26,0.9571,0,0.0,1.4,1
20221005,50,103,Home,24,24,126,78.29,86.67,46.97,31.31,40.0,75.7,1.0515,0,0.0,0.96,1
20221006,50,103,Home,31,19,126,50.49,61.86,30.3,20.2,40.0,46.88,1.1058,0,0.0,0.59,1
20221007,50,103,Home,35,88,126,23.25,21.69,13.95,9.3,40.0,22.71,0.9638,0,0.0,2.44,1
20221008,50,103,Home,25,44,126,41.59,46.13,24.96,16.64,40.0,45.41,1.0519,1,28.49,1.69,1
20221009,50,103,Home,43,68,126,18.64,17.6,11.18,7.45,40.0,19.78,0.9692,0,0.0,1.55,1
20221010,50,103,Home,20,65,126,49.4,49.09,29.64,19.76,40.0,50.74,0.9959,0,0.0,3.1,1
20221011,50,103,Home,34,56,126,20.19,19.9,12.12,8.08,40.0,19.14,0.9903,0,0.0,1.6,1
20221012,50,103,Home,30,64,126,43.37,47.95,26.02,17.35,40.0,40.58,1.0502,0,0.0,2.06,1
20221013,50,103,Home,28,66,126,50.65,45.83,30.39,20.26,40.0,51.58,0.9502,0,0.0,2.28,1
20221014,50,103,Home,22,93,126,74.18,65.42,44.51,29.67,40.0,75.11,0.9385,0,0.0,4.04,1
20221015,50,103,Home,26,24,126,41.05,41.76,24.63,16.42,40.0,42.22,1.0074,0,0.0,0.89,1
20221016,50,103,Home,26,78,126,57.02,47.89,34.21,22.81,40.0,59.75,0.9157,0,0.0,2.89,1
20221017,50,103,Home,27,48,126,93.23,79.0,55.94,37.29,40.0,95.98,0.92,0,0.0,1.71,1
20221018,50,103,Home,24,64,126,35.96,43.38,21.58,14.38,40.0,38.48,1.0969,0,0.0,2.56,1
20221019,50,103,Home,41,38,126,38.29,45.32,22.98,15.32,40.0,40.41,1.0864,0,0.0,0.9,1
20221020,50,103,Home,25,87,126,37.65,45.71,22.59,15.06,40.0,39.96,1.1004,0,0.0,3.35,1
20221021,50,103,Home,25,75,126,67.11,56.72,40.27,26.85,40.0,60.91,0.9186,1,38.77,2.88,1
20221022,50,103,Home,27,10,126,57.38,52.35,34.43,22.95,40.0,62.93,0.9543,0,0.0,0.36,1
20221023,50,103,Home,33,52,126,101.24,88.22,60.74,40.49,40.0,110.68,0.933,0,0.0,1.53,1
20221024,50,103,Home,27,74,126,100.41,92.23,60.25,40.17,40.0,105.16,0.9579,0,0.0,2.64,1
20221025,50,103,Home,36,95,126,87.74,87.42,52.65,35.1,40.0,79.18,0.9976,0,0.0,2.57,1
20221026,50,103,Home,28,93,126,20.99,22.16,12.6,8.4,40.0,19.97,1.025,1,39.07,3.21,1
20221027,50,103,Home,36,76,126,41.98,51.9,25.19,16.79,40.0,42.2,1.1107,0,0.0,2.05,1
20221028,50,103,Home,37,30,126,53.85,56.92,32.31,21.54,40.0,52.14,1.0272,0,0.0,0.79,1
20221029,50,103,Home,31,96,126,18.26,15.91,10.96,7.3,40.0,17.19,0.9307,0,0.0,3.0,1
20221030,50,103,Home,19,26,126,31.09,26.55,18.65,12.44,40.0,29.03,0.9226,0,0.0,1.3,1
20221031,50,103,Home,32,47,126,39.34,37.61,23.6,15.73,40.0,40.26,0.9765,0,0.0,1.42,1
20221101,50,103,Home,34,50,126,38.57,44.41,23.14,15.43,40.0,34.97,1.0717,0,0.0,1.43,1
20221102,50,103,Home,15,66,126,40.51,44.17,24.31,16.2,40.0,37.19,1.0429,1,37.22,4.12,1
20221103,50,103,Home,18,43,126,92.64,96.24,55.59,37.06,40.0,92.06,1.0187,0,0.0,2.26,1
20221104,50,103,Home,24,90,126,34.6,29.8,20.76,13.84,40.0,31.46,0.9267,1,14.4,3.6,1
20221105,50,103,Home,38,85,126,17.0,17.54,10.2,6.8,40.0,17.17,1.0128,0,0.0,2.18,1
20221106,50,103,Home,35,21,126,21.69,20.62,13.01,8.67,40.0,21.14,0.9729,1,14.79,0.58,1
20221107,50,103,Home,47,50,126,78.8,89.31,47.28,31.52,40.0,81.83,1.0639,0,0.0,1.04,1
20221108,50,103,Home,28,78,126,88.12,83.9,52.87,35.25,40.0,81.49,0.9752,1,25.24,2.69,1
20221109,50,103,Home,42,67,126,48.47,44.61,29.08,19.39,40.0,48.42,0.9584,0,0.0,1.56,1
20221110,50,103,Home,44,8,126,19.73,21.43,11.84,7.89,40.0,20.23,1.0397,0,0.0,0.18,1
20221111,50,103,Home,26,28,126,91.25,93.35,54.75,36.5,40.0,82.31,1.0109,0,0.0,1.04,1
20221112,50,103,Home,32,57,126,17.66,18.32,10.59,7.06,40.0,17.44,1.0159,0,0.0,1.73,1
20221113,50,103,Home,32,9,126,29.08,34.99,17.45,11.63,40.0,26.78,1.095,1,37.76,0.27,1
20221114,50,103,Home,30,11,126,65.66,80.51,39.4,26.26,40.0,64.51,1.1065,0,0.0,0.35,1
20221115,50,103,Home,31,84,126,30.34,27.84,18.2,12.13,40.0,31.85,0.9564,0,0.0,2.62,1
20221116,50,103,Home,27,25,126,70.05,68.35,42.03,28.02,40.0,72.39,0.9871,0,0.0,0.89,1
20221117,50,103,Home,48,14,126,52.17,59.23,31.3,20.87,40.0,54.69,1.0646,0,0.0,0.29,1
